DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
Gaussian,sigma = 2.5,001,0,21.60230534253857,31.93150714899143,0.799047724422951,0.0076138973236083984,7.640625
Gaussian,sigma = 2.5,002,0,27.904647915166258,38.77646257463324,0.829935308836392,0.004378080368041992,2.3125
Gaussian,sigma = 2.5,003,0,25.647071700359536,36.532381017939386,0.8682831241977432,0.004040241241455078,0.03125
Gaussian,sigma = 2.5,004,0,23.71879334847447,37.48414948415294,0.8827628997683664,0.0039899349212646484,2.515625
Gaussian,sigma = 2.5,005,0,23.405172935606288,34.25359590776039,0.8344089843547458,0.004109859466552734,1.984375
Gaussian,sigma = 2.5,006,0,21.784064483186313,33.28540270694896,0.736274855796922,0.0043032169342041016,2.25
Gaussian,sigma = 2.5,007,0,22.773509901164925,34.36588133462565,0.8343502448067318,0.004283905029296875,0.484375
Gaussian,sigma = 2.5,008,0,17.872532928826125,33.69863331892864,0.7666734267761837,0.004019975662231445,2.171875
Gaussian,sigma = 2.5,009,0,21.30935131732285,33.1293234888331,0.802876270497285,0.003935813903808594,2.5
Gaussian,sigma = 2.5,010,0,20.543582631060183,32.89733835079324,0.7950565579600352,0.004107952117919922,1.625
Gaussian,sigma = 2.5,011,0,21.82399462313716,36.084996457180914,0.8591999613538515,0.003946065902709961,0.03125
Gaussian,sigma = 2.5,012,0,22.80559669101372,34.26879269435445,0.7831359484629178,0.003916740417480469,1.84375
Gaussian,sigma = 2.5,013,0,19.386458776862014,31.537232721550556,0.7291655129738978,0.00392913818359375,0.0
Gaussian,sigma = 2.5,014,0,20.918810941291785,34.303561674054095,0.830935911149819,0.003984212875366211,0.5
Gaussian,sigma = 2.5,015,0,22.996779744732876,35.213165760251385,0.829544003996944,0.004682064056396484,0.0
Gaussian,sigma = 2.5,016,0,19.145748280824858,34.20752225939073,0.7947887489202067,0.004285097122192383,2.0
Gaussian,sigma = 2.5,017,0,19.203325571988664,32.43521526744673,0.8081803702400028,0.004641056060791016,0.484375
Gaussian,sigma = 2.5,018,0,26.962353636738328,34.27521196156735,0.8194560354103894,0.003997087478637695,2.171875
Gaussian,sigma = 2.5,019,0,23.80666658723808,35.65821308271755,0.8354489393965667,0.004683971405029297,0.0
Gaussian,sigma = 2.5,020,0,18.795443093205982,29.904594675229315,0.7064408696436624,0.0039119720458984375,0.5
Gaussian,sigma = 2.5,021,0,19.95898473471863,30.171941032447528,0.7394502826611049,0.0038483142852783203,0.0
Gaussian,sigma = 2.5,022,0,22.237286583594482,34.595063023165764,0.7862771286979645,0.004156827926635742,0.0
Gaussian,sigma = 2.5,023,0,24.049930386566913,34.90649445969901,0.8012865589942472,0.004448890686035156,0.0
Gaussian,sigma = 2.5,024,0,19.563382219382632,32.81489011843017,0.7949166932850997,0.004183053970336914,0.0
Gaussian,sigma = 2.5,025,0,27.53302004581395,35.03360071241823,0.8089491120160986,0.004242897033691406,0.125
Gaussian,sigma = 2.5,026,0,26.04201692117377,35.250750857127144,0.8212373181292145,0.004459857940673828,2.203125
Gaussian,sigma = 2.5,027,0,26.82874061938582,36.442897768823556,0.8286814786049279,0.004405021667480469,0.625
Gaussian,sigma = 2.5,028,0,27.847005420520713,34.531333539239355,0.7802720277113244,0.004273176193237305,2.265625
Gaussian,sigma = 2.5,029,0,22.891457807921253,34.36638208729637,0.7829111481958483,0.004352092742919922,0.625
Gaussian,sigma = 2.5,030,0,25.538183099444755,33.442862624029466,0.7547002946489574,0.0042209625244140625,2.265625
Gaussian,sigma = 2.5,031,0,25.333506189268242,36.87007420812072,0.8425504981796166,0.0042209625244140625,2.5
Gaussian,sigma = 2.5,032,0,24.8497384924586,34.91253138312442,0.772577298214456,0.004494905471801758,0.625
Gaussian,sigma = 2.5,033,0,24.158928803633266,38.38326859694866,0.9123237928149616,0.004218101501464844,2.5
Gaussian,sigma = 2.5,034,0,22.38701147289481,35.197291943718014,0.8491463161003677,0.004188060760498047,0.796875
Gaussian,sigma = 2.5,035,0,23.94531576292654,37.20456376220165,0.8628748330299024,0.004258871078491211,2.484375
Gaussian,sigma = 2.5,036,0,22.73005476283948,34.732210529790166,0.8432373631932082,0.004351139068603516,2.0
Gaussian,sigma = 2.5,037,0,23.975689928120797,34.11399704863606,0.8399604997984591,0.004342794418334961,2.5
